borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default
B_004136,51,Suburban,Salaried,Traditional,693.2655154131164,66.56195424026883,1.0,44.094418228714666,0.7266017895247662,0,7774.98,2,119.0,939.88,3.37,3515.47,0
B_004137,59,Suburban,Self-Employed,Traditional,589.4679490568927,95.25248277108957,0.0,50.496787515887156,5.2257276101570325,1,2595.04,0,49.0,996.3,5.25,239.2,0
B_004138,33,Urban,Gig Worker,Thin File,,,,43.23615881019386,5.61517198305225,0,2765.81,1,19.0,1125.12,18.77,5958.79,0
B_004139,55,Suburban,Salaried,Traditional,707.3348079911066,99.06690938319271,2.0,82.36013295830689,9.291735051004576,1,3019.33,0,30.0,7155.54,3.71,1465.26,0
B_004140,19,Urban,Gig Worker,Thin File,,,,50.606384135221575,1.3108039470557196,0,392.19,1,39.0,1981.5,23.42,1030.01,0
B_004141,19,Suburban,Salaried,Thin File,,,,67.08233040853199,0.4759713787270108,1,17672.98,0,9.0,2570.94,3.0,405.9,0
B_004142,43,Urban,Gig Worker,Thin File,,,,86.54331103780174,1.3086517946123697,0,1665.22,1,11.0,1406.87,11.07,2261.64,0
B_004143,30,Urban,Salaried,Traditional,564.0932448693792,85.33900859984584,2.0,71.75138171847438,4.63983611590559,0,1069.57,0,9.0,8684.55,3.52,2529.14,1
B_004144,64,Urban,Salaried,Traditional,791.6822040130858,74.16902008555456,2.0,74.28672877724112,15.639401008564661,0,1304.19,3,21.0,1133.63,9.31,362.87,1
B_004145,48,Rural,Unemployed,Traditional,755.5328046568924,75.3520260323161,4.0,36.22265799076746,2.1935521382795318,0,18.53,0,76.0,6302.69,21.67,796.35,0
B_004146,51,Urban,Unemployed,Traditional,808.3477947035018,79.82317558383075,2.0,51.190502923764086,2.4640474800316494,0,192.93,0,20.0,1166.04,27.62,438.07,0
B_004147,56,Suburban,Salaried,Traditional,768.8464254006989,79.6580175548919,3.0,56.642391695586184,,1,602.48,1,5.0,7378.89,3.94,595.81,1
B_004148,20,Urban,Salaried,Thin File,,,,83.2075866485389,3.4568552993425,2,2892.64,1,8.0,5023.61,9.43,1019.32,0
B_004149,25,Suburban,Salaried,Traditional,586.3098748770514,62.77996381868752,2.0,41.9546674488334,0.7728715869338392,1,534.19,4,3.0,783.2,7.06,961.87,0
B_004150,40,Rural,Gig Worker,Traditional,631.835767970877,88.85655558948491,1.0,79.89105577311419,2.7130241796464816,1,3709.45,1,44.0,2548.95,33.95,3901.48,0
B_004151,31,Urban,Salaried,Traditional,539.1079690241504,79.41675432620676,2.0,75.97715726245494,13.021392883437365,0,8180.16,3,61.0,1589.51,7.79,2792.12,0
B_004152,44,Urban,Salaried,Traditional,606.3280775053032,77.06882813140972,1.0,66.2083670196163,1.5189003315468428,0,2558.33,2,1.0,4412.07,9.73,573.16,0
B_004153,46,Rural,Salaried,Traditional,714.0689079366746,88.73675108068608,4.0,71.25544528706102,,0,1109.81,1,45.0,2711.86,9.51,781.65,0
B_004154,56,Suburban,Gig Worker,Traditional,676.1797696939851,82.49232145461892,3.0,68.58820338539803,2.149933300511477,0,5715.35,0,39.0,5262.32,12.35,1371.98,0
B_004155,56,Urban,Salaried,Traditional,662.1127887894223,93.8681677032167,1.0,54.686087017466676,,0,12074.34,1,43.0,41283.66,2.25,3298.83,0
B_004156,18,Suburban,Salaried,Thin File,,,,49.23322611208214,,2,634.15,2,35.0,2812.4,1.85,336.17,0
B_004157,34,Suburban,Salaried,Traditional,538.2080791313372,80.18495968514823,2.0,62.60255713768787,5.396603051945292,0,420.84,2,9.0,13899.56,0.78,1499.48,0
B_004158,58,Urban,Salaried,Traditional,694.5666490589799,93.21173187225081,0.0,89.101819926725,,0,200.76,0,13.0,1944.22,4.8,686.69,1
B_004159,47,Rural,Self-Employed,Traditional,710.3328153974915,82.7953034355016,2.0,62.139877510948516,0.44220829820135976,0,524.77,0,39.0,3369.41,47.86,4560.85,1
B_004160,30,Urban,Gig Worker,Thin File,,,,89.52288614530025,,0,606.41,0,4.0,1239.46,27.21,945.12,0
B_004161,38,Urban,Gig Worker,Traditional,637.3247783869024,34.61330328222811,1.0,80.18935786450986,14.924122809267132,0,4238.33,1,35.0,1777.13,5.3,2034.59,1
B_004162,36,Suburban,Salaried,Traditional,803.3706763271543,87.64221983343987,1.0,62.1714206372792,5.157118864468241,1,2227.13,0,16.0,3081.59,9.04,2872.3,0
B_004163,36,Urban,Gig Worker,Thin File,,,,70.56862707904877,15.222843866097143,1,12122.19,0,8.0,3948.6,30.0,756.14,1
B_004164,42,Urban,Salaried,Traditional,561.246035061684,95.26041103971052,1.0,83.1566470245362,0.1576488669075635,1,430.81,0,123.0,3564.51,0.97,739.79,0
B_004165,39,Suburban,Salaried,Traditional,673.2290890215395,79.42848890289308,1.0,50.96271401172182,6.467697079247938,0,261.17,4,6.0,2565.07,3.43,3161.82,0
B_004166,48,Rural,Unemployed,Traditional,796.3964545897802,88.06687226022034,1.0,66.53742340271863,3.841197767003467,0,15829.7,1,10.0,1890.42,3.2,938.93,0
B_004167,34,Rural,Salaried,Thin File,,,,69.83491181895226,4.336189377685111,0,1741.75,1,5.0,1457.07,3.35,1994.96,0
B_004168,40,Rural,Salaried,Thin File,,,,57.80285797256904,1.3435330041481388,2,2974.89,0,4.0,1930.63,2.34,130.1,0
B_004169,49,Rural,Unemployed,Thin File,,,,74.78550864504561,6.245975886550331,0,1897.56,3,33.0,2468.47,41.07,404.77,1
B_004170,27,Urban,Salaried,Traditional,758.9655395420173,85.01739803846729,1.0,55.673083575331205,3.0671577588529866,0,609.36,0,52.0,1504.0,4.69,672.43,0
B_004171,27,Urban,Gig Worker,Thin File,,,,79.77717185806648,9.682654632575154,0,1359.31,2,21.0,392.54,33.83,3554.34,0
B_004172,53,Rural,Gig Worker,Thin File,,,,70.44353482385416,,1,399.41,0,22.0,1548.45,16.49,7446.12,1
B_004173,25,Urban,Salaried,Traditional,733.0310413020037,72.49295174334284,1.0,78.33426715711956,5.376780194162548,1,609.69,0,11.0,3975.38,0.92,1086.62,0
B_004174,69,Suburban,Salaried,Traditional,799.5796411164176,75.99192849664405,4.0,78.73302754136844,1.0532561348730667,0,1603.15,0,42.0,247.39,5.24,927.16,0
B_004175,37,Suburban,Salaried,Traditional,676.0101041225139,75.73134622832863,0.0,64.48843998091887,10.441357292150242,0,7163.45,1,55.0,4913.88,6.09,741.67,0
B_004176,49,Urban,Salaried,Traditional,647.7272302949063,89.52083713478343,3.0,62.46932147474516,,1,5329.18,0,46.0,1120.44,3.18,1524.69,0
B_004177,67,Rural,Salaried,Traditional,778.4058111271708,86.50177950951324,4.0,78.49954557541685,20.59675283871178,1,1087.54,1,10.0,2212.52,8.88,2359.18,0
B_004178,31,Suburban,Gig Worker,Traditional,843.6351842317698,94.67584697451794,1.0,63.23261576953472,2.821784928644483,2,361.96,2,33.0,1078.85,16.01,700.03,1
B_004179,67,Urban,Salaried,Traditional,849.2003906852658,44.7180210526118,3.0,68.43731972229426,1.8482075073429474,0,1338.52,0,23.0,4080.93,3.18,459.02,0
B_004180,45,Rural,Salaried,Traditional,650.039080018004,97.74895870188652,1.0,57.10745476120936,6.096885669343187,2,644.18,1,26.0,1506.93,0.21,1337.78,0
B_004181,63,Urban,Salaried,Traditional,658.0767800402487,58.66972470761894,4.0,35.708053217550535,0.7009842528144193,0,1004.23,0,13.0,3062.96,0.77,746.49,0
B_004182,69,Urban,Salaried,Traditional,597.667013349076,94.9568521617492,1.0,79.62704575687225,1.0309492382167074,1,6066.81,1,26.0,841.96,9.31,515.7,0
B_004183,41,Suburban,Gig Worker,Traditional,689.4441859531838,91.44290629388871,2.0,87.13428728189947,,1,302.5,0,30.0,11942.32,7.71,993.62,1
B_004184,32,Rural,Salaried,Traditional,594.0704854833987,71.38633226938086,2.0,62.2975843196769,0.7740994277503249,0,1339.6,0,81.0,1336.29,8.43,112.19,0
B_004185,39,Suburban,Gig Worker,Thin File,,,,71.29480782589698,5.4637347326195576,1,5826.58,2,36.0,1068.35,12.09,995.86,0
B_004186,47,Suburban,Salaried,Thin File,,,,71.08226949177516,,1,65.19,2,21.0,2069.84,3.29,9219.95,1
B_004187,21,Suburban,Salaried,Thin File,,,,59.05330095292752,,0,563.34,0,80.0,7841.49,2.34,2873.47,0
B_004188,30,Urban,Salaried,Traditional,535.1422955866378,69.18305196850774,0.0,83.4220931073814,,0,1179.33,0,13.0,3958.09,6.47,1294.36,1
B_004189,40,Rural,Salaried,Traditional,805.6233838619509,69.08470562913885,5.0,68.21797399528383,,0,580.58,0,93.0,1782.6,4.68,2339.61,0
B_004190,25,Rural,Self-Employed,Traditional,593.0403130278611,89.19937283901248,1.0,65.66794671009278,3.3621324353111093,0,303.08,1,29.0,1607.29,0.47,490.13,0
B_004191,35,Urban,Salaried,Traditional,603.1252860896797,79.30191944094258,1.0,88.47844816999702,0.8249428340804287,1,581.51,1,3.0,1260.78,1.36,46.5,1
B_004192,29,Urban,Gig Worker,Thin File,,,,64.90477708217757,5.084285671657044,0,2829.03,0,21.0,1908.93,14.98,777.68,0
B_004193,48,Rural,Salaried,Traditional,627.0973329148793,74.62358592339785,5.0,55.632000895138034,11.811062480821288,1,312.55,0,23.0,2246.8,7.5,869.78,1
B_004194,31,Rural,Gig Worker,Thin File,,,,71.12842435962725,5.659800384346131,1,6008.71,0,40.0,3208.9,9.26,1817.51,1
B_004195,51,Rural,Salaried,Traditional,610.2053247048879,70.09792405195797,0.0,75.88842432979044,15.666227395136383,0,1656.95,3,71.0,4578.87,9.29,45.48,0
B_004196,35,Rural,Salaried,Traditional,482.85823586148445,79.40204416488436,1.0,68.40565385995193,6.862378665999311,0,366.18,1,62.0,3547.9,1.2,1811.34,1
B_004197,51,Suburban,Salaried,Traditional,690.3941913643051,79.96371863697944,3.0,44.01279614030222,,0,729.69,1,6.0,2700.37,2.65,33832.17,0
B_004198,28,Suburban,Salaried,Traditional,698.5652134252448,87.06477180879921,0.0,74.19979149780698,,3,6333.26,0,4.0,3421.1,8.1,1439.4,0
B_004199,58,Suburban,Gig Worker,Traditional,850.0,64.03495248642996,1.0,75.07199892012967,,0,6676.23,0,77.0,3576.47,31.65,12226.22,0
B_004200,29,Urban,Salaried,Traditional,718.9072798132448,68.94107673429518,2.0,59.14762500771332,2.3557463775694227,0,2668.12,2,18.0,3610.42,2.47,1576.14,0
B_004201,66,Suburban,Salaried,Traditional,640.2728784225484,95.3997462496596,1.0,42.23215851092474,0.9103741175968201,0,859.72,2,5.0,3762.66,3.04,542.8,0
B_004202,32,Suburban,Salaried,Traditional,583.9428017221263,75.29800893330676,2.0,69.6884743711331,4.4996282939230685,2,1136.08,0,14.0,2135.05,7.85,823.11,0
B_004203,48,Suburban,Salaried,Traditional,672.2978832160591,78.56544361414628,1.0,78.11708236464646,1.1645085692101613,0,3511.78,0,63.0,995.64,3.61,2383.36,0
B_004204,66,Suburban,Gig Worker,Traditional,715.8978311514047,86.89081302491863,3.0,48.65062675810132,12.146549912385149,0,612.24,0,158.0,3512.91,6.29,5419.04,0
B_004205,46,Urban,Self-Employed,Traditional,639.7321104544764,90.66043586669201,2.0,71.76464948951111,,0,249.05,0,67.0,3054.77,34.3,3924.86,0
B_004206,43,Urban,Self-Employed,Traditional,684.8812821078858,95.15477832023944,3.0,72.6456877418392,0.12187277535822308,0,498.6,1,20.0,5860.51,21.01,482.62,1
B_004207,35,Urban,Salaried,Traditional,831.7883275247057,51.07047183631972,3.0,83.93635400509659,3.091516620370553,0,60269.09,0,102.0,2093.63,8.33,3937.67,0
B_004208,49,Urban,Gig Worker,Thin File,,,,80.00203036142793,7.752097779065775,0,1251.18,0,77.0,10540.51,25.99,336.65,0
B_004209,39,Urban,Self-Employed,Thin File,,,,71.81724615974467,3.878350227573037,0,56.56,0,18.0,6498.03,24.97,3321.83,0
B_004210,55,Rural,Salaried,Traditional,749.8789429913148,78.99726534025888,2.0,75.23171248284459,,1,872.31,1,59.0,5725.14,5.33,2477.56,0
B_004211,34,Urban,Salaried,Thin File,,,,94.91876610597582,6.428426727904384,1,6599.59,2,11.0,1163.17,7.38,2716.81,0
B_004212,40,Urban,Gig Worker,Thin File,,,,76.71071249241018,4.062805101730799,0,1067.54,0,30.0,5269.3,26.15,746.54,1
B_004213,41,Suburban,Salaried,Traditional,714.2114941821036,96.23919092928513,1.0,83.04220911571126,,0,429.43,2,16.0,1370.69,9.79,174.62,1
B_004214,67,Suburban,Self-Employed,Traditional,600.1709160689803,96.8750417044031,3.0,67.44022843291238,0.30382653990419345,1,19601.09,1,33.0,2938.25,15.32,393.4,0
B_004215,25,Urban,Salaried,Traditional,715.3057921891525,78.69410028101463,2.0,60.41732809391307,,1,2130.58,1,31.0,4293.37,5.22,370.77,0
B_004216,58,Suburban,Salaried,Traditional,832.5810807363433,79.53457798150389,1.0,51.83612458741121,1.2844861925748776,0,204.05,1,4.0,1276.67,8.37,72.63,1
B_004217,23,Suburban,Self-Employed,Thin File,,,,79.66640601451974,,0,939.9,2,80.0,2321.57,9.47,581.75,0
B_004218,22,Urban,Self-Employed,Traditional,766.6616959229189,70.62227217593376,2.0,66.8854111637839,2.8803942632271533,0,27867.23,0,10.0,6634.72,10.24,2712.43,0
B_004219,61,Urban,Salaried,Traditional,581.7210145718099,71.44701377376794,0.0,74.6601701253848,1.2133680952746908,0,9638.42,0,18.0,15799.11,2.95,597.9,0
B_004220,46,Rural,Self-Employed,Thin File,,,,48.94021105236834,,1,11962.43,2,24.0,2168.16,18.66,450.52,0
B_004221,45,Rural,Salaried,Thin File,,,,67.86623296985277,1.5381441840041137,1,305.77,1,32.0,5414.61,5.56,1774.86,0
B_004222,28,Suburban,Gig Worker,Traditional,704.625201084507,62.211553094290274,2.0,48.24075170274173,10.014552508307899,0,1488.82,2,16.0,5613.01,7.5,1152.16,1
B_004223,18,Urban,Gig Worker,Thin File,,,,98.23355941390756,5.4270213171658375,1,60.52,1,122.0,508.39,25.15,892.89,0
B_004224,60,Urban,Gig Worker,Traditional,772.1617842276302,72.61646173583061,4.0,67.39566071369907,3.014363599138075,2,68.24,1,44.0,4373.77,20.85,119.3,0
B_004225,36,Suburban,Salaried,Traditional,637.7748152161633,54.19623819927707,3.0,78.05527007937503,2.0164701173839497,0,2746.3,0,36.0,1830.47,8.1,2867.22,0
B_004226,26,Urban,Salaried,Traditional,746.0093087810134,87.9687890353657,0.0,71.23134134547506,1.9644971886869604,0,1156.57,0,38.0,1017.63,6.73,818.64,0
B_004227,44,Urban,Gig Worker,Thin File,,,,83.42289205248225,,0,634.5,0,57.0,7545.29,7.43,423.38,0
B_004228,51,Suburban,Salaried,Thin File,,,,61.35458325344671,,0,4697.98,2,8.0,4094.93,3.44,4032.92,0
B_004229,61,Urban,Salaried,Traditional,801.0388249130149,86.4107467793631,2.0,52.86413045397914,5.180501890452235,0,768.84,1,6.0,15249.18,7.23,5669.93,0
B_004230,21,Suburban,Gig Worker,Thin File,,,,71.552687977503,2.1189543404189712,0,150.16,0,57.0,5465.94,21.28,550.83,0
B_004231,53,Rural,Salaried,Traditional,577.3026208769818,65.69202042132454,3.0,75.26559688998346,4.010307135393459,0,690.2,2,10.0,2732.87,2.21,2957.46,0
B_004232,35,Urban,Salaried,Traditional,696.0229153169436,85.98178407338357,3.0,54.15096385233061,3.524477120085734,1,622.8,1,2.0,1919.28,8.59,2624.64,0
B_004233,32,Rural,Salaried,Traditional,661.5136210469645,60.77819961178951,2.0,51.45632351057117,2.4476919978143155,0,42593.2,0,73.0,876.03,0.59,2317.8,0
B_004234,68,Urban,Salaried,Traditional,793.464597594075,84.02041988309057,1.0,78.97669956279356,5.188347166491321,1,193.82,0,47.0,7300.56,9.2,4902.19,0
B_004235,30,Rural,Salaried,Thin File,,,,69.57764626990668,11.780114003025513,0,1989.68,3,13.0,5545.39,1.6,226.0,1
B_004236,36,Urban,Gig Worker,Thin File,,,,90.77377986136536,15.3635531324862,0,14.2,0,117.0,3694.92,8.53,141.04,0
B_004237,66,Urban,Salaried,Traditional,666.0412664502501,82.32245894371889,3.0,82.15707517694776,,2,2172.23,1,0.0,8200.26,7.95,565.04,0
B_004238,23,Suburban,Salaried,Thin File,,,,65.44782614309374,9.089354561984461,1,2285.61,2,96.0,2780.62,5.47,38.48,0
B_004239,65,Urban,Gig Worker,Thin File,,,,65.34204015090184,0.1701077934181429,0,1079.9,2,14.0,2072.9,41.64,1117.88,1
B_004240,29,Rural,Self-Employed,Traditional,664.3200525463884,82.68018728097132,1.0,69.3514665065282,1.6631110712890917,2,704.42,1,17.0,3096.67,39.51,160.75,1
B_004241,68,Urban,Self-Employed,Traditional,670.8046491523777,64.03321937821084,3.0,69.31109057666134,,0,4167.69,1,106.0,3873.21,2.8,110.18,0
B_004242,54,Urban,Salaried,Traditional,639.7735284945097,84.14803588547443,3.0,85.65899910093664,,1,8166.45,2,15.0,9894.78,1.48,721.98,0
B_004243,34,Suburban,Gig Worker,Traditional,609.1627499095106,80.01695443377811,2.0,73.25585461143278,1.0476153841965834,0,8718.55,2,25.0,1403.19,10.0,4883.31,0
B_004244,40,Urban,Salaried,Thin File,,,,82.24601002793513,1.5342632559378293,1,328.57,0,35.0,2094.86,0.75,196.31,0
B_004245,43,Urban,Salaried,Traditional,669.1786655860036,79.15427406191799,4.0,82.39374540606,6.158401587842375,0,215.81,2,7.0,1232.44,1.67,1026.02,1
B_004246,46,Suburban,Salaried,Traditional,639.2500641339603,73.18682330114582,3.0,53.523478292931046,2.606617118611658,0,5094.66,2,0.0,1695.13,2.25,14249.68,0
B_004247,50,Suburban,Salaried,Traditional,643.9228841573039,89.55951996254524,3.0,45.504266143060136,11.453210754561546,0,5158.12,1,54.0,2976.18,7.62,1675.7,0
B_004248,44,Rural,Salaried,Thin File,,,,70.40206265443888,8.529704019019526,0,27.11,1,2.0,7903.12,4.04,366.54,0
B_004249,42,Rural,Self-Employed,Traditional,616.1949176519564,77.51932164902526,0.0,54.49589339453388,1.4018405246185508,1,941.36,0,40.0,2581.95,10.71,3145.94,0
B_004250,27,Urban,Salaried,Traditional,660.2428185286216,96.36053110359454,2.0,57.967270764744086,9.67810432115903,0,803.4,3,49.0,1488.17,1.2,2192.29,0
B_004251,64,Suburban,Self-Employed,Traditional,751.8933913431285,92.46142569216181,1.0,88.15444031240986,9.972777233063017,0,1422.25,0,23.0,3102.11,29.64,310.59,0
B_004252,40,Urban,Salaried,Traditional,699.778037605544,77.37251997347518,4.0,81.69035201204376,,0,104.86,1,134.0,2558.31,0.54,1264.94,0
B_004253,38,Suburban,Salaried,Traditional,596.0352586913112,88.37896792628027,0.0,86.78261046068816,1.0471801241143623,1,9523.79,1,70.0,3040.32,9.06,237.52,0
B_004254,38,Urban,Salaried,Thin File,,,,73.89340513643101,3.635300794172855,1,33986.22,1,62.0,10719.69,5.45,3773.4,0
B_004255,60,Rural,Gig Worker,Traditional,714.9617296914375,92.25847079880982,2.0,74.00390541284072,0.1304683526298397,3,1197.56,2,18.0,2194.73,13.33,1190.82,1
B_004256,30,Suburban,Gig Worker,Traditional,759.1417752988993,78.7179079656546,1.0,77.90815930233693,0.06115407865980666,0,12.61,1,6.0,2482.71,15.09,3054.56,0
B_004257,54,Rural,Unemployed,Traditional,619.569706660408,82.0087188666207,2.0,42.44204951070625,3.5156204365331245,0,406.43,1,0.0,2454.95,3.59,727.01,0
B_004258,50,Rural,Self-Employed,Traditional,635.3176221839092,71.90824028135803,0.0,73.6695798291247,12.325356422690488,0,348.39,1,48.0,1291.61,29.16,1890.31,1
B_004259,41,Rural,Self-Employed,Traditional,624.3872009023843,78.42941197878444,1.0,75.85806023111262,,0,4413.97,1,34.0,7100.71,46.37,2664.74,0
B_004260,61,Rural,Self-Employed,Traditional,628.358384048657,54.112269847876945,5.0,75.73231916072712,2.2890058115171428,0,1959.69,1,23.0,9754.61,18.44,1714.63,1
B_004261,28,Urban,Self-Employed,Traditional,712.4003772557692,95.34693252023759,4.0,40.07365621842047,3.362616653723335,2,13487.67,3,9.0,11205.25,21.0,1073.24,0
B_004262,34,Urban,Salaried,Traditional,727.559130390692,81.75958958828268,1.0,73.6553518850367,,0,138.71,2,44.0,562.62,8.45,326.07,1
B_004263,21,Urban,Salaried,Thin File,,,,81.56513254570756,8.547471371595728,0,459.7,0,54.0,2216.36,7.41,223.73,0
B_004264,64,Urban,Salaried,Traditional,672.7060072739386,62.92759256376177,1.0,66.66659200168455,0.8767262509877339,0,3415.61,3,21.0,1380.26,9.91,387.15,0
B_004265,42,Suburban,Salaried,Traditional,567.5741636176421,80.6558662612671,3.0,80.89074022349972,0.11986211177334055,2,4925.4,0,22.0,2928.64,3.32,91.46,0
B_004266,47,Suburban,Salaried,Traditional,733.5576131565971,95.42900874987528,3.0,64.44102482227531,6.530148353343774,1,304.13,1,54.0,3695.95,2.81,6975.53,0
B_004267,26,Suburban,Salaried,Thin File,,,,77.2061524086143,9.49552478061037,1,1838.29,0,15.0,4628.3,0.04,1372.72,0
B_004268,38,Rural,Salaried,Thin File,,,,57.660575790795974,2.5768135940306536,2,10523.04,4,6.0,382.76,1.0,334.25,0
B_004269,37,Rural,Salaried,Traditional,577.3277209351022,42.9552082282798,1.0,65.81629550726869,15.671602881513461,0,221.65,2,5.0,1188.04,0.99,1021.04,0
B_004270,36,Urban,Unemployed,Traditional,664.3331309115728,89.1990669943495,4.0,66.60147833503201,,0,1748.28,2,20.0,2750.86,43.09,90.28,0
B_004271,36,Urban,Salaried,Traditional,584.5076171099425,81.58764537386125,2.0,90.493646229919,5.810521262326974,1,11954.17,1,143.0,2241.88,7.69,350.17,0
B_004272,29,Urban,Salaried,Traditional,718.5571990756607,68.29021738386298,4.0,58.85823734487402,3.4513246806559934,1,25758.31,4,5.0,910.5,8.39,2103.05,1
B_004273,54,Urban,Gig Worker,Thin File,,,,59.232738851525745,1.1911084995277232,1,418.89,0,29.0,821.29,22.06,7128.72,0
B_004274,59,Suburban,Salaried,Traditional,638.4372482908353,71.274921146579,1.0,79.73280227872635,1.9672516076518365,2,1438.81,1,23.0,2226.67,0.42,609.63,0
B_004275,34,Suburban,Salaried,Traditional,557.0275613528775,37.788520149202576,1.0,89.50542357786586,,0,2373.81,2,64.0,3477.14,5.67,5737.29,1
B_004276,54,Suburban,Salaried,Traditional,762.1676695747234,68.18093156058805,0.0,92.64313174012656,3.7345260205770012,0,38691.93,0,1.0,3322.18,5.39,1471.66,0
B_004277,65,Rural,Salaried,Traditional,659.3148295016516,87.09454131643069,4.0,82.29826305001599,15.073720896450958,0,3700.89,0,3.0,4666.76,8.22,1682.85,0
B_004278,56,Rural,Salaried,Traditional,686.9584616270206,70.48555243905903,2.0,61.97539921453499,2.1125113933438833,2,1605.11,3,39.0,9059.4,0.57,203.37,0
B_004279,45,Urban,Salaried,Thin File,,,,85.37410673487122,,0,4810.61,1,35.0,1436.3,4.08,1152.24,1
B_004280,58,Suburban,Salaried,Traditional,547.9539952026677,62.28221754978873,4.0,74.64664691841847,5.242984248225656,2,1992.93,1,11.0,2485.49,7.56,4833.34,0
B_004281,52,Urban,Gig Worker,Traditional,637.4699529458197,88.18779975014648,1.0,58.81169488633917,8.30140223861745,1,249.48,2,16.0,3088.39,39.59,718.66,1
